epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
906,981.817,0.75823,0.43652,0.80356,0.89562,0.7105,0.78935,0.57911,0.68019,0.39604,0.86767,2.53882e-05,2.53882e-05,2.53882e-05
907,982.977,0.75427,0.43591,0.80245,0.8931,0.7106,0.7898,0.58075,0.67442,0.39517,0.86712,2.51466e-05,2.51466e-05,2.51466e-05
908,984.096,0.73465,0.41886,0.7975,0.88869,0.71143,0.7898,0.58086,0.67315,0.39504,0.86696,2.49051e-05,2.49051e-05,2.49051e-05
909,985.197,0.79121,0.43829,0.79733,0.89286,0.71771,0.79349,0.58226,0.67748,0.39652,0.8671,2.46635e-05,2.46635e-05,2.46635e-05
910,986.329,0.78237,0.42833,0.80757,0.89394,0.71841,0.79317,0.58209,0.68403,0.39945,0.86785,2.4422e-05,2.4422e-05,2.4422e-05
911,987.419,0.78296,0.47156,0.80791,0.89327,0.71964,0.79565,0.58129,0.68428,0.4001,0.86847,2.41804e-05,2.41804e-05,2.41804e-05
912,988.57,0.72285,0.41419,0.79746,0.88395,0.72454,0.79556,0.58078,0.68184,0.39862,0.86878,2.39388e-05,2.39388e-05,2.39388e-05
913,989.69,0.74316,0.42334,0.80366,0.88531,0.7243,0.79575,0.57703,0.67779,0.39625,0.86833,2.36973e-05,2.36973e-05,2.36973e-05
914,990.811,0.75042,0.42067,0.79884,0.8888,0.72372,0.79296,0.57684,0.67437,0.39358,0.86728,2.34557e-05,2.34557e-05,2.34557e-05
915,991.935,0.76624,0.4314,0.8082,0.88913,0.72341,0.79356,0.57585,0.67294,0.39195,0.86689,2.32142e-05,2.32142e-05,2.32142e-05
916,993.043,0.74771,0.43779,0.79726,0.89178,0.72213,0.79162,0.57528,0.67166,0.39096,0.86663,2.29726e-05,2.29726e-05,2.29726e-05
