epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
266,401.322,0.90158,0.48029,0.81418,0.8052,0.70035,0.75261,0.53515,0.72189,0.44801,0.88387,0.0299213,0.00997377,0.0299213,0.00997377,0.0299213,0.00997377,0.0299213,0.00997377
267,402.671,0.88231,0.48132,0.80243,0.82545,0.70832,0.76505,0.53218,0.72812,0.45445,0.88226,0.029921,0.00997367,0.029921,0.00997367,0.029921,0.00997367,0.029921,0.00997367
268,404.148,0.88877,0.50235,0.82148,0.8687,0.68481,0.76707,0.5534,0.69191,0.45152,0.88394,0.0299207,0.00997357,0.0299207,0.00997357,0.0299207,0.00997357,0.0299207,0.00997357
269,405.436,0.89432,0.49275,0.81568,0.8658,0.68115,0.74949,0.54756,0.70082,0.46165,0.88664,0.0299204,0.00997347,0.0299204,0.00997347,0.0299204,0.00997347,0.0299204,0.00997347
270,406.915,0.87395,0.46284,0.81619,0.84319,0.70134,0.74795,0.55424,0.723,0.46428,0.87865,0.0299201,0.00997337,0.0299201,0.00997337,0.0299201,0.00997337,0.0299201,0.00997337
271,408.228,0.9234,0.49554,0.80907,0.82605,0.7016,0.75609,0.55355,0.73438,0.46826,0.87715,0.0299198,0.00997327,0.0299198,0.00997327,0.0299198,0.00997327,0.0299198,0.00997327
272,409.66,0.86736,0.48706,0.80966,0.79772,0.69941,0.75292,0.55362,0.72814,0.45544,0.8783,0.0299195,0.00997317,0.0299195,0.00997317,0.0299195,0.00997317,0.0299195,0.00997317
273,410.971,0.90233,0.48439,0.81369,0.86026,0.67963,0.76641,0.56325,0.73868,0.47296,0.88328,0.0299192,0.00997307,0.0299192,0.00997307,0.0299192,0.00997307,0.0299192,0.00997307
274,412.538,0.89923,0.49532,0.80669,0.87228,0.68495,0.75349,0.54451,0.75344,0.45361,0.88127,0.0299189,0.00997297,0.0299189,0.00997297,0.0299189,0.00997297,0.0299189,0.00997297
275,413.911,0.93869,0.50403,0.819,0.86435,0.69226,0.76322,0.55659,0.73653,0.45613,0.88213,0.0299186,0.00997287,0.0299186,0.00997287,0.0299186,0.00997287,0.0299186,0.00997287
276,415.385,0.87114,0.47864,0.80747,0.7953,0.71164,0.75494,0.55062,0.70615,0.4567,0.87867,0.0299183,0.00997277,0.0299183,0.00997277,0.0299183,0.00997277,0.0299183,0.00997277
277,416.709,0.89258,0.48759,0.80902,0.85869,0.68866,0.75301,0.55013,0.71481,0.45546,0.8775,0.029918,0.00997268,0.029918,0.00997268,0.029918,0.00997268,0.029918,0.00997268
278,418.225,0.85415,0.47053,0.80749,0.82957,0.70723,0.75725,0.54426,0.76239,0.45465,0.87486,0.0299177,0.00997258,0.0299177,0.00997258,0.0299177,0.00997258,0.0299177,0.00997258
279,419.603,0.87405,0.47827,0.81626,0.80321,0.7484,0.76452,0.55108,0.77344,0.45574,0.88072,0.0299174,0.00997248,0.0299174,0.00997248,0.0299174,0.00997248,0.0299174,0.00997248
280,421.075,0.87574,0.48159,0.80861,0.76356,0.75732,0.76849,0.55409,0.74886,0.46629,0.88381,0.0299171,0.00997238,0.0299171,0.00997238,0.0299171,0.00997238,0.0299171,0.00997238
281,422.418,0.8637,0.47757,0.80928,0.77466,0.74522,0.76702,0.56201,0.73666,0.46111,0.88767,0.0299168,0.00997228,0.0299168,0.00997228,0.0299168,0.00997228,0.0299168,0.00997228
282,425.496,0.87692,0.48051,0.80835,0.76857,0.74391,0.76272,0.54803,0.73994,0.45724,0.89362,0.0299165,0.00997218,0.0299165,0.00997218,0.0299165,0.00997218,0.0299165,0.00997218
283,427.004,0.86351,0.46141,0.80824,0.77759,0.74827,0.76401,0.5447,0.7367,0.44598,0.89255,0.0299162,0.00997208,0.0299162,0.00997208,0.0299162,0.00997208,0.0299162,0.00997208
284,428.52,0.90368,0.48444,0.80672,0.83172,0.72233,0.76896,0.54834,0.72474,0.45061,0.8936,0.0299159,0.00997198,0.0299159,0.00997198,0.0299159,0.00997198,0.0299159,0.00997198
285,429.927,0.85722,0.46902,0.81445,0.81826,0.73249,0.7651,0.55804,0.71248,0.44251,0.89022,0.0299157,0.00997188,0.0299157,0.00997188,0.0299157,0.00997188,0.0299157,0.00997188
286,431.405,0.88243,0.47263,0.81212,0.70143,0.74294,0.76508,0.55831,0.76139,0.45558,0.88732,0.0299154,0.00997179,0.0299154,0.00997179,0.0299154,0.00997179,0.0299154,0.00997179
287,432.735,0.89162,0.4753,0.81579,0.70827,0.75519,0.75576,0.551,0.78931,0.46578,0.88968,0.0299151,0.00997169,0.0299151,0.00997169,0.0299151,0.00997169,0.0299151,0.00997169
288,434.224,0.85755,0.4704,0.81092,0.70708,0.74648,0.75933,0.56606,0.71489,0.46924,0.88162,0.0299148,0.00997159,0.0299148,0.00997159,0.0299148,0.00997159,0.0299148,0.00997159
289,435.547,0.89528,0.49094,0.80345,0.82804,0.73291,0.77692,0.56833,0.71272,0.46852,0.88102,0.0299145,0.00997149,0.0299145,0.00997149,0.0299145,0.00997149,0.0299145,0.00997149
290,437.035,0.88581,0.47563,0.81609,0.88344,0.70994,0.76656,0.55913,0.73437,0.46132,0.87891,0.0299142,0.00997139,0.0299142,0.00997139,0.0299142,0.00997139,0.0299142,0.00997139
291,438.438,0.88575,0.48238,0.80672,0.75612,0.72805,0.76323,0.54826,0.74867,0.46284,0.88046,0.0299139,0.00997129,0.0299139,0.00997129,0.0299139,0.00997129,0.0299139,0.00997129
292,439.972,0.84778,0.45554,0.81298,0.75696,0.74662,0.77017,0.55125,0.7166,0.47154,0.88815,0.0299136,0.00997119,0.0299136,0.00997119,0.0299136,0.00997119,0.0299136,0.00997119
293,441.401,0.87103,0.45751,0.8026,0.75786,0.74278,0.77022,0.56112,0.71231,0.46943,0.89147,0.0299133,0.00997109,0.0299133,0.00997109,0.0299133,0.00997109,0.0299133,0.00997109
294,442.908,0.85969,0.47222,0.80966,0.75175,0.75188,0.76144,0.56102,0.75812,0.47323,0.8935,0.029913,0.00997099,0.029913,0.00997099,0.029913,0.00997099,0.029913,0.00997099
295,444.242,0.87686,0.47702,0.80758,0.70027,0.73192,0.7585,0.56431,0.72216,0.46089,0.89113,0.0299127,0.00997089,0.0299127,0.00997089,0.0299127,0.00997089,0.0299127,0.00997089
296,445.743,0.87409,0.48102,0.81604,0.7169,0.72748,0.76289,0.56475,0.70942,0.44931,0.89305,0.0299124,0.0099708,0.0299124,0.0099708,0.0299124,0.0099708,0.0299124,0.0099708
297,447.081,0.88545,0.48176,0.80657,0.71266,0.75576,0.76919,0.56352,0.70181,0.4531,0.88996,0.0299121,0.0099707,0.0299121,0.0099707,0.0299121,0.0099707,0.0299121,0.0099707
298,448.582,0.90214,0.4802,0.79915,0.78896,0.7228,0.76245,0.56339,0.72741,0.46065,0.88483,0.0299118,0.0099706,0.0299118,0.0099706,0.0299118,0.0099706,0.0299118,0.0099706
299,449.898,0.86909,0.46715,0.81516,0.71401,0.76182,0.76167,0.56731,0.71128,0.45297,0.88649,0.0299115,0.0099705,0.0299115,0.0099705,0.0299115,0.0099705,0.0299115,0.0099705
300,451.423,0.85036,0.4648,0.80733,0.82999,0.72001,0.76512,0.55991,0.71262,0.48674,0.88692,0.0299112,0.0099704,0.0299112,0.0099704,0.0299112,0.0099704,0.0299112,0.0099704
301,452.766,0.88927,0.49801,0.81712,0.85004,0.71226,0.76073,0.55694,0.71242,0.48025,0.88627,0.0299109,0.0099703,0.0299109,0.0099703,0.0299109,0.0099703,0.0299109,0.0099703
302,454.25,0.8627,0.47238,0.81203,0.82853,0.71079,0.75921,0.54501,0.71374,0.46654,0.88331,0.0299106,0.0099702,0.0299106,0.0099702,0.0299106,0.0099702,0.0299106,0.0099702
303,455.605,0.8713,0.48781,0.81114,0.86786,0.70022,0.76144,0.54092,0.71435,0.46325,0.88403,0.0299103,0.0099701,0.0299103,0.0099701,0.0299103,0.0099701,0.0299103,0.0099701
304,458.574,0.86833,0.47224,0.81106,0.8211,0.68584,0.73259,0.53752,0.70896,0.4649,0.88521,0.02991,0.00997,0.02991,0.00997,0.02991,0.00997,0.02991,0.00997
305,459.904,0.8418,0.48179,0.80584,0.78843,0.73091,0.76201,0.54755,0.73986,0.48779,0.88534,0.0299097,0.0099699,0.0299097,0.0099699,0.0299097,0.0099699,0.0299097,0.0099699
306,461.446,0.87118,0.47152,0.81009,0.77062,0.69124,0.7428,0.54967,0.70893,0.45699,0.87646,0.0299094,0.0099698,0.0299094,0.0099698,0.0299094,0.0099698,0.0299094,0.0099698
307,462.781,0.91745,0.48715,0.81044,0.75751,0.70348,0.75423,0.54542,0.69267,0.45352,0.87206,0.0299091,0.00996971,0.0299091,0.00996971,0.0299091,0.00996971,0.0299091,0.00996971
308,464.314,0.87572,0.48077,0.8112,0.68054,0.72609,0.73185,0.54787,0.69909,0.4411,0.87677,0.0299088,0.00996961,0.0299088,0.00996961,0.0299088,0.00996961,0.0299088,0.00996961
309,465.738,0.87511,0.47321,0.80461,0.68011,0.74449,0.74019,0.55552,0.707,0.44142,0.88227,0.0299085,0.00996951,0.0299085,0.00996951,0.0299085,0.00996951,0.0299085,0.00996951
310,467.221,0.84893,0.45898,0.81223,0.67183,0.76637,0.75686,0.54654,0.72261,0.44357,0.88343,0.0299082,0.00996941,0.0299082,0.00996941,0.0299082,0.00996941,0.0299082,0.00996941
311,468.568,0.87157,0.47593,0.80426,0.79119,0.69743,0.75,0.53315,0.7454,0.45537,0.88881,0.0299079,0.00996931,0.0299079,0.00996931,0.0299079,0.00996931,0.0299079,0.00996931
312,470.022,0.87103,0.48507,0.80042,0.83671,0.72402,0.75415,0.54903,0.73048,0.45347,0.88334,0.0299076,0.00996921,0.0299076,0.00996921,0.0299076,0.00996921,0.0299076,0.00996921
313,471.326,0.88327,0.47177,0.81165,0.88386,0.71031,0.75858,0.54955,0.73594,0.46423,0.88463,0.0299073,0.00996911,0.0299073,0.00996911,0.0299073,0.00996911,0.0299073,0.00996911
314,472.791,0.84396,0.45507,0.81766,0.83454,0.70622,0.76367,0.55368,0.70983,0.45326,0.88529,0.029907,0.00996901,0.029907,0.00996901,0.029907,0.00996901,0.029907,0.00996901
315,474.075,0.8724,0.47237,0.8073,0.74164,0.73286,0.76466,0.5452,0.73239,0.46914,0.88596,0.0299067,0.00996891,0.0299067,0.00996891,0.0299067,0.00996891,0.0299067,0.00996891
316,475.568,0.8568,0.47042,0.8006,0.79191,0.72196,0.76184,0.54116,0.75179,0.4713,0.8771,0.0299064,0.00996882,0.0299064,0.00996882,0.0299064,0.00996882,0.0299064,0.00996882
317,476.91,0.87735,0.46723,0.8084,0.89014,0.71263,0.74686,0.55047,0.74128,0.47362,0.8758,0.0299061,0.00996872,0.0299061,0.00996872,0.0299061,0.00996872,0.0299061,0.00996872
318,478.364,0.85435,0.47238,0.80476,0.85338,0.71457,0.75183,0.54412,0.6944,0.46268,0.87991,0.0299059,0.00996862,0.0299059,0.00996862,0.0299059,0.00996862,0.0299059,0.00996862
319,479.652,0.86362,0.4659,0.81025,0.79188,0.72538,0.75821,0.54616,0.70504,0.46952,0.8841,0.0299056,0.00996852,0.0299056,0.00996852,0.0299056,0.00996852,0.0299056,0.00996852
320,481.074,0.87203,0.47271,0.80572,0.76335,0.74386,0.77732,0.55467,0.76614,0.47012,0.88613,0.0299053,0.00996842,0.0299053,0.00996842,0.0299053,0.00996842,0.0299053,0.00996842
321,482.433,0.88857,0.46737,0.80664,0.80381,0.72479,0.77122,0.54969,0.71973,0.44163,0.88138,0.029905,0.00996832,0.029905,0.00996832,0.029905,0.00996832,0.029905,0.00996832
322,483.964,0.85621,0.45623,0.80809,0.79657,0.72712,0.76555,0.55098,0.73522,0.46197,0.87826,0.0299047,0.00996822,0.0299047,0.00996822,0.0299047,0.00996822,0.0299047,0.00996822
323,485.306,0.89468,0.4699,0.81234,0.78344,0.73985,0.76515,0.54505,0.71759,0.45197,0.8734,0.0299044,0.00996812,0.0299044,0.00996812,0.0299044,0.00996812,0.0299044,0.00996812
324,486.813,0.85838,0.46109,0.80982,0.80201,0.72501,0.77167,0.56582,0.6996,0.44996,0.87097,0.0299041,0.00996802,0.0299041,0.00996802,0.0299041,0.00996802,0.0299041,0.00996802
325,488.123,0.87849,0.46175,0.80693,0.79249,0.71716,0.76857,0.55982,0.70746,0.42669,0.87343,0.0299038,0.00996792,0.0299038,0.00996792,0.0299038,0.00996792,0.0299038,0.00996792
326,489.719,0.86414,0.46095,0.81088,0.77959,0.7307,0.74859,0.55979,0.71487,0.43599,0.88232,0.0299035,0.00996782,0.0299035,0.00996782,0.0299035,0.00996782,0.0299035,0.00996782
327,492.76,0.87222,0.46502,0.80161,0.74415,0.74222,0.75366,0.55715,0.70103,0.43925,0.88193,0.0299032,0.00996773,0.0299032,0.00996773,0.0299032,0.00996773,0.0299032,0.00996773
328,494.334,0.87235,0.46611,0.81104,0.74993,0.75674,0.75912,0.55323,0.78399,0.44392,0.87894,0.0299029,0.00996763,0.0299029,0.00996763,0.0299029,0.00996763,0.0299029,0.00996763
329,495.744,0.84371,0.46431,0.8027,0.90847,0.67551,0.7415,0.54561,0.76876,0.44659,0.87291,0.0299026,0.00996753,0.0299026,0.00996753,0.0299026,0.00996753,0.0299026,0.00996753
330,497.235,0.86719,0.47309,0.81478,0.72312,0.71847,0.75082,0.56007,0.71106,0.441,0.87101,0.0299023,0.00996743,0.0299023,0.00996743,0.0299023,0.00996743,0.0299023,0.00996743
331,498.573,0.877,0.47491,0.80948,0.73896,0.72191,0.73828,0.55346,0.71193,0.44465,0.87395,0.029902,0.00996733,0.029902,0.00996733,0.029902,0.00996733,0.029902,0.00996733
332,500.147,0.84632,0.45913,0.80479,0.84033,0.72328,0.74388,0.54226,0.77462,0.46646,0.87598,0.0299017,0.00996723,0.0299017,0.00996723,0.0299017,0.00996723,0.0299017,0.00996723
333,501.389,0.88262,0.46758,0.80159,0.87945,0.72008,0.74772,0.54551,0.72063,0.46651,0.87438,0.0299014,0.00996713,0.0299014,0.00996713,0.0299014,0.00996713,0.0299014,0.00996713
334,502.865,0.86285,0.48186,0.80699,0.81318,0.7359,0.75957,0.55913,0.69291,0.4395,0.88002,0.0299011,0.00996703,0.0299011,0.00996703,0.0299011,0.00996703,0.0299011,0.00996703
335,504.116,0.85079,0.46084,0.80747,0.82587,0.7261,0.76334,0.56648,0.69373,0.43423,0.88221,0.0299008,0.00996693,0.0299008,0.00996693,0.0299008,0.00996693,0.0299008,0.00996693
336,505.527,0.85267,0.47159,0.8048,0.82008,0.72236,0.75422,0.54772,0.72271,0.44916,0.88075,0.0299005,0.00996684,0.0299005,0.00996684,0.0299005,0.00996684,0.0299005,0.00996684
337,506.834,0.82546,0.45993,0.80597,0.83795,0.72255,0.75626,0.54528,0.72756,0.44636,0.88099,0.0299002,0.00996674,0.0299002,0.00996674,0.0299002,0.00996674,0.0299002,0.00996674
338,508.345,0.85132,0.46934,0.80429,0.83865,0.71964,0.77151,0.5563,0.68137,0.4543,0.88365,0.0298999,0.00996664,0.0298999,0.00996664,0.0298999,0.00996664,0.0298999,0.00996664
339,509.687,0.86783,0.46812,0.81119,0.75012,0.75962,0.76846,0.56594,0.67228,0.44431,0.87692,0.0298996,0.00996654,0.0298996,0.00996654,0.0298996,0.00996654,0.0298996,0.00996654
340,511.154,0.84315,0.45778,0.80608,0.75252,0.75083,0.76685,0.56025,0.6885,0.43181,0.87458,0.0298993,0.00996644,0.0298993,0.00996644,0.0298993,0.00996644,0.0298993,0.00996644
341,512.46,0.84572,0.46421,0.81103,0.74289,0.75138,0.7646,0.5556,0.69742,0.43015,0.87401,0.029899,0.00996634,0.029899,0.00996634,0.029899,0.00996634,0.029899,0.00996634
342,514.047,0.84773,0.45564,0.79312,0.73312,0.73382,0.76239,0.55758,0.67681,0.42646,0.87521,0.0298987,0.00996624,0.0298987,0.00996624,0.0298987,0.00996624,0.0298987,0.00996624
343,515.381,0.85777,0.45923,0.805,0.76594,0.69509,0.74566,0.54815,0.68871,0.43239,0.87573,0.0298984,0.00996614,0.0298984,0.00996614,0.0298984,0.00996614,0.0298984,0.00996614
344,516.91,0.88281,0.46418,0.80939,0.7365,0.72358,0.74743,0.54837,0.75454,0.43865,0.87368,0.0298981,0.00996604,0.0298981,0.00996604,0.0298981,0.00996604,0.0298981,0.00996604
345,518.283,0.86369,0.47596,0.809,0.72708,0.74098,0.74286,0.55222,0.7098,0.45365,0.87716,0.0298978,0.00996594,0.0298978,0.00996594,0.0298978,0.00996594,0.0298978,0.00996594
346,519.785,0.90741,0.48209,0.80963,0.73755,0.72756,0.75167,0.54501,0.72452,0.46535,0.87846,0.0298975,0.00996585,0.0298975,0.00996585,0.0298975,0.00996585,0.0298975,0.00996585
347,521.1,0.84053,0.46542,0.80043,0.79821,0.70479,0.7566,0.53661,0.74459,0.45997,0.87774,0.0298972,0.00996575,0.0298972,0.00996575,0.0298972,0.00996575,0.0298972,0.00996575
348,522.585,0.85129,0.46329,0.80124,0.79832,0.71154,0.75612,0.55598,0.68842,0.42619,0.87043,0.0298969,0.00996565,0.0298969,0.00996565,0.0298969,0.00996565,0.0298969,0.00996565
349,523.936,0.85179,0.45379,0.80145,0.80136,0.70308,0.76495,0.56796,0.69694,0.43391,0.8739,0.0298966,0.00996555,0.0298966,0.00996555,0.0298966,0.00996555,0.0298966,0.00996555
350,527.121,0.83197,0.45268,0.80972,0.80989,0.69037,0.74498,0.54721,0.70401,0.45411,0.88078,0.0298963,0.00996545,0.0298963,0.00996545,0.0298963,0.00996545,0.0298963,0.00996545
351,528.602,0.90088,0.46918,0.81154,0.79785,0.69885,0.75021,0.55088,0.70426,0.45146,0.88142,0.0298961,0.00996535,0.0298961,0.00996535,0.0298961,0.00996535,0.0298961,0.00996535
352,530.204,0.815,0.46225,0.80859,0.87967,0.71241,0.75953,0.55053,0.6929,0.43948,0.87816,0.0298958,0.00996525,0.0298958,0.00996525,0.0298958,0.00996525,0.0298958,0.00996525
353,531.526,0.84726,0.45868,0.80872,0.85567,0.7074,0.7574,0.55696,0.71004,0.45384,0.87844,0.0298955,0.00996515,0.0298955,0.00996515,0.0298955,0.00996515,0.0298955,0.00996515
354,532.981,0.84589,0.4634,0.81158,0.84921,0.72049,0.75909,0.55144,0.71724,0.46237,0.88106,0.0298952,0.00996505,0.0298952,0.00996505,0.0298952,0.00996505,0.0298952,0.00996505
355,534.305,0.87484,0.47086,0.80444,0.76751,0.7502,0.76392,0.54352,0.69377,0.44887,0.88258,0.0298949,0.00996495,0.0298949,0.00996495,0.0298949,0.00996495,0.0298949,0.00996495
356,535.777,0.88307,0.46266,0.80717,0.8369,0.70639,0.76447,0.54442,0.69153,0.45004,0.88777,0.0298946,0.00996485,0.0298946,0.00996485,0.0298946,0.00996485,0.0298946,0.00996485
357,537.068,0.81688,0.44197,0.80406,0.82605,0.69597,0.75133,0.53945,0.69941,0.45283,0.892,0.0298943,0.00996476,0.0298943,0.00996476,0.0298943,0.00996476,0.0298943,0.00996476
358,538.542,0.85864,0.4691,0.80676,0.83542,0.70288,0.75247,0.54174,0.71201,0.44854,0.90234,0.029894,0.00996466,0.029894,0.00996466,0.029894,0.00996466,0.029894,0.00996466
359,539.827,0.82805,0.44972,0.80385,0.77741,0.70844,0.75173,0.54942,0.70701,0.45279,0.89888,0.0298937,0.00996456,0.0298937,0.00996456,0.0298937,0.00996456,0.0298937,0.00996456
360,541.405,0.88892,0.47355,0.80303,0.72582,0.72569,0.75944,0.55643,0.70853,0.45991,0.89474,0.0298934,0.00996446,0.0298934,0.00996446,0.0298934,0.00996446,0.0298934,0.00996446
361,542.722,0.85066,0.46208,0.81018,0.69309,0.72856,0.75576,0.55629,0.70105,0.45926,0.88801,0.0298931,0.00996436,0.0298931,0.00996436,0.0298931,0.00996436,0.0298931,0.00996436
362,544.384,0.84029,0.46554,0.80619,0.89338,0.67755,0.7452,0.54621,0.68923,0.44705,0.8814,0.0298928,0.00996426,0.0298928,0.00996426,0.0298928,0.00996426,0.0298928,0.00996426
363,545.741,0.85662,0.47067,0.81048,0.81715,0.71473,0.75184,0.54693,0.70427,0.44885,0.88078,0.0298925,0.00996416,0.0298925,0.00996416,0.0298925,0.00996416,0.0298925,0.00996416
364,547.228,0.87899,0.45179,0.80649,0.8106,0.71144,0.76426,0.54768,0.71791,0.44069,0.87774,0.0298922,0.00996406,0.0298922,0.00996406,0.0298922,0.00996406,0.0298922,0.00996406
365,548.607,0.8156,0.44469,0.81127,0.80304,0.70637,0.75297,0.54569,0.74112,0.44561,0.87892,0.0298919,0.00996396,0.0298919,0.00996396,0.0298919,0.00996396,0.0298919,0.00996396
366,550.158,0.83074,0.46078,0.80669,0.85433,0.70342,0.75832,0.55447,0.70741,0.43467,0.8774,0.0298916,0.00996387,0.0298916,0.00996387,0.0298916,0.00996387,0.0298916,0.00996387
367,551.498,0.83368,0.45023,0.7992,0.77573,0.72556,0.75702,0.55628,0.71303,0.44163,0.87802,0.0298913,0.00996377,0.0298913,0.00996377,0.0298913,0.00996377,0.0298913,0.00996377
368,553.065,0.83631,0.46318,0.80113,0.8763,0.67298,0.7572,0.55757,0.76832,0.44325,0.87835,0.029891,0.00996367,0.029891,0.00996367,0.029891,0.00996367,0.029891,0.00996367
369,554.393,0.83034,0.4563,0.8146,0.91764,0.66971,0.75563,0.56143,0.75391,0.44564,0.87998,0.0298907,0.00996357,0.0298907,0.00996357,0.0298907,0.00996357,0.0298907,0.00996357
370,555.931,0.80114,0.45826,0.80938,0.77844,0.72996,0.74162,0.54923,0.68765,0.43896,0.87811,0.0298904,0.00996347,0.0298904,0.00996347,0.0298904,0.00996347,0.0298904,0.00996347
371,557.292,0.8548,0.45399,0.80094,0.74599,0.73514,0.7477,0.55587,0.67109,0.43952,0.87807,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337
372,560.44,0.83959,0.46244,0.81851,0.73787,0.73772,0.75809,0.56245,0.66737,0.44733,0.87872,0.0298898,0.00996327,0.0298898,0.00996327,0.0298898,0.00996327,0.0298898,0.00996327
373,561.86,0.82767,0.4445,0.80366,0.74723,0.73707,0.75794,0.55937,0.6913,0.44962,0.87636,0.0298895,0.00996317,0.0298895,0.00996317,0.0298895,0.00996317,0.0298895,0.00996317
374,563.363,0.84982,0.46134,0.80593,0.86737,0.6956,0.77147,0.5762,0.66902,0.44729,0.87166,0.0298892,0.00996307,0.0298892,0.00996307,0.0298892,0.00996307,0.0298892,0.00996307
375,564.742,0.85682,0.45655,0.80265,0.72432,0.76053,0.76207,0.57518,0.6712,0.44367,0.86901,0.0298889,0.00996297,0.0298889,0.00996297,0.0298889,0.00996297,0.0298889,0.00996297
376,566.263,0.82629,0.44487,0.79474,0.71132,0.75916,0.75408,0.55973,0.70844,0.43767,0.8719,0.0298886,0.00996287,0.0298886,0.00996287,0.0298886,0.00996287,0.0298886,0.00996287
377,567.656,0.83645,0.44702,0.81318,0.73202,0.73538,0.74516,0.55102,0.70384,0.42136,0.87139,0.0298883,0.00996278,0.0298883,0.00996278,0.0298883,0.00996278,0.0298883,0.00996278
378,569.108,0.81901,0.4366,0.79913,0.73331,0.73447,0.75472,0.55015,0.6969,0.42326,0.87376,0.029888,0.00996268,0.029888,0.00996268,0.029888,0.00996268,0.029888,0.00996268
379,570.389,0.83112,0.45087,0.80592,0.89836,0.69584,0.74642,0.54866,0.69305,0.41899,0.87324,0.0298877,0.00996258,0.0298877,0.00996258,0.0298877,0.00996258,0.0298877,0.00996258
380,571.813,0.8586,0.44747,0.80527,0.80718,0.70904,0.73967,0.55081,0.7191,0.4261,0.87599,0.0298874,0.00996248,0.0298874,0.00996248,0.0298874,0.00996248,0.0298874,0.00996248
381,573.166,0.79533,0.43794,0.80598,0.85711,0.7005,0.75243,0.55662,0.70785,0.42497,0.87465,0.0298871,0.00996238,0.0298871,0.00996238,0.0298871,0.00996238,0.0298871,0.00996238
382,574.561,0.85235,0.45903,0.80855,0.90434,0.69766,0.75144,0.55191,0.69439,0.4309,0.87271,0.0298868,0.00996228,0.0298868,0.00996228,0.0298868,0.00996228,0.0298868,0.00996228
383,575.892,0.80465,0.4467,0.81192,0.89134,0.70383,0.74736,0.55111,0.69286,0.43566,0.87361,0.0298865,0.00996218,0.0298865,0.00996218,0.0298865,0.00996218,0.0298865,0.00996218
384,577.339,0.8368,0.45279,0.81086,0.84619,0.70931,0.73278,0.54025,0.71083,0.42579,0.8723,0.0298862,0.00996208,0.0298862,0.00996208,0.0298862,0.00996208,0.0298862,0.00996208
385,578.636,0.84378,0.4472,0.79952,0.80772,0.72196,0.76255,0.54825,0.72654,0.42833,0.8738,0.029886,0.00996198,0.029886,0.00996198,0.029886,0.00996198,0.029886,0.00996198
386,580.183,0.78314,0.44071,0.80917,0.72813,0.74405,0.76002,0.54397,0.69788,0.42711,0.87956,0.0298857,0.00996189,0.0298857,0.00996189,0.0298857,0.00996189,0.0298857,0.00996189
387,581.448,0.82973,0.4417,0.8034,0.87607,0.69849,0.76549,0.55816,0.68914,0.41381,0.87958,0.0298854,0.00996179,0.0298854,0.00996179,0.0298854,0.00996179,0.0298854,0.00996179
388,582.883,0.8516,0.46414,0.80177,0.73163,0.76825,0.78254,0.56019,0.70128,0.42813,0.88569,0.0298851,0.00996169,0.0298851,0.00996169,0.0298851,0.00996169,0.0298851,0.00996169
389,584.167,0.8244,0.44749,0.79962,0.72552,0.74857,0.77953,0.55232,0.70444,0.43195,0.88356,0.0298848,0.00996159,0.0298848,0.00996159,0.0298848,0.00996159,0.0298848,0.00996159
390,585.712,0.87186,0.45496,0.81188,0.72038,0.73907,0.76425,0.55152,0.70298,0.43422,0.87789,0.0298845,0.00996149,0.0298845,0.00996149,0.0298845,0.00996149,0.0298845,0.00996149
391,587.068,0.81546,0.44388,0.81175,0.72227,0.7396,0.76522,0.55583,0.72713,0.43665,0.87949,0.0298842,0.00996139,0.0298842,0.00996139,0.0298842,0.00996139,0.0298842,0.00996139
392,588.562,0.87266,0.4631,0.80527,0.755,0.72358,0.76894,0.56156,0.69887,0.43894,0.8798,0.0298839,0.00996129,0.0298839,0.00996129,0.0298839,0.00996129,0.0298839,0.00996129
393,589.951,0.83053,0.4595,0.80801,0.86901,0.68867,0.75815,0.56394,0.68237,0.42805,0.88034,0.0298836,0.00996119,0.0298836,0.00996119,0.0298836,0.00996119,0.0298836,0.00996119
394,591.541,0.82536,0.44362,0.80819,0.73411,0.75668,0.7689,0.56856,0.67673,0.43749,0.87609,0.0298833,0.00996109,0.0298833,0.00996109,0.0298833,0.00996109,0.0298833,0.00996109
395,594.584,0.82884,0.4472,0.80609,0.72439,0.75889,0.76496,0.56387,0.68522,0.42761,0.87461,0.029883,0.00996099,0.029883,0.00996099,0.029883,0.00996099,0.029883,0.00996099
396,596.256,0.80653,0.45618,0.80508,0.72017,0.74888,0.76095,0.55635,0.66829,0.42239,0.87656,0.0298827,0.00996089,0.0298827,0.00996089,0.0298827,0.00996089,0.0298827,0.00996089
397,597.637,0.84237,0.44742,0.8093,0.84188,0.68061,0.76317,0.5564,0.67689,0.42035,0.87886,0.0298824,0.0099608,0.0298824,0.0099608,0.0298824,0.0099608,0.0298824,0.0099608
398,599.128,0.86038,0.45596,0.80537,0.78632,0.72488,0.77513,0.56539,0.71124,0.42493,0.87297,0.0298821,0.0099607,0.0298821,0.0099607,0.0298821,0.0099607,0.0298821,0.0099607
